raw_id,raw_group_id,source,year,version,is_censored,curation_status,exclusion_or_link_reason,curated_id
PAMPA:1633,GRP-e638c1c2970dcef7,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-e638c1c2970dcef7
PAMPA:1634,GRP-9aeabe019615b96e,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-9aeabe019615b96e
PAMPA:1635,GRP-a932ca95052ae2a9,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-a932ca95052ae2a9
PAMPA:1636,GRP-106d6d4ac2f8a2ce,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-106d6d4ac2f8a2ce
PAMPA:1637,GRP-81c985325bc06beb,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-81c985325bc06beb
PAMPA:1638,GRP-064e09136acb8b6d,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-064e09136acb8b6d
PAMPA:1639,GRP-ea7a8a225a52deb7,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-ea7a8a225a52deb7
PAMPA:1640,GRP-147cd6a6f73603de,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-147cd6a6f73603de
PAMPA:1641,GRP-1cb55129519d05b3,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-1cb55129519d05b3
PAMPA:1642,GRP-6e0811efcb93a7c1,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-6e0811efcb93a7c1
PAMPA:1643,GRP-78b2f5836fa77281,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-78b2f5836fa77281
PAMPA:1644,GRP-912f9cf7200f28c2,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-912f9cf7200f28c2
PAMPA:1645,GRP-2a0657c91f4f42e0,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-2a0657c91f4f42e0
PAMPA:1646,GRP-7bd5903780aef536,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-7bd5903780aef536
PAMPA:1647,GRP-787077e6f935d110,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-787077e6f935d110
PAMPA:1648,GRP-c4d38fa122ba6742,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-c4d38fa122ba6742
PAMPA:1649,GRP-67028a47e680cd2d,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-67028a47e680cd2d
PAMPA:1650,GRP-f234f03c0eb6bfee,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-f234f03c0eb6bfee
PAMPA:1651,GRP-f9abd17f5762030f,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-f9abd17f5762030f
PAMPA:1652,GRP-71cd2fa1eab1a879,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-71cd2fa1eab1a879
PAMPA:1653,GRP-cb00cb7fd2bb7c1e,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-cb00cb7fd2bb7c1e
PAMPA:1654,GRP-8a0b3f99b47b1ba0,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-8a0b3f99b47b1ba0
PAMPA:1655,GRP-2b6d2950c04a9f81,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-2b6d2950c04a9f81
PAMPA:1656,GRP-1e7dc13dc45c4771,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-1e7dc13dc45c4771
PAMPA:1657,GRP-436ebeea537969a0,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-436ebeea537969a0
PAMPA:1658,GRP-fe4d1748189c33bf,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-fe4d1748189c33bf
PAMPA:1659,GRP-75d04da78cfc146c,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-75d04da78cfc146c
PAMPA:1660,GRP-19631882ef0d6f99,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-19631882ef0d6f99
PAMPA:1661,GRP-823de5ded496d7b7,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-823de5ded496d7b7
PAMPA:1662,GRP-d8baa48c4312bbfb,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-d8baa48c4312bbfb
PAMPA:1663,GRP-c98affdd6977e92e,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-c98affdd6977e92e
PAMPA:1664,GRP-cb066c6b737e8a1c,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-cb066c6b737e8a1c
PAMPA:1665,GRP-2538f1bc8b8e7c24,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-2538f1bc8b8e7c24
PAMPA:1666,GRP-ba046d7bd2d3a506,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-ba046d7bd2d3a506
PAMPA:1667,GRP-dc3a172314f87daf,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-dc3a172314f87daf
PAMPA:1668,GRP-abc699d2a49faf63,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-abc699d2a49faf63
PAMPA:1669,GRP-cad6e2b4eace0fa7,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-cad6e2b4eace0fa7
PAMPA:1670,GRP-cf1ae9aaf69e2117,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-cf1ae9aaf69e2117
PAMPA:1671,GRP-95f2e273fedf70a1,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-95f2e273fedf70a1
PAMPA:1672,GRP-211b98fda3fafb36,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-211b98fda3fafb36
PAMPA:1673,GRP-aea81424627291a7,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-aea81424627291a7
PAMPA:1674,GRP-98e89a1fadb80106,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-98e89a1fadb80106
PAMPA:1675,GRP-4ae6eec72c9dcea4,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-4ae6eec72c9dcea4
PAMPA:1676,GRP-6cc89c77a35e7a6b,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-6cc89c77a35e7a6b
PAMPA:1677,GRP-1b3b8aee0a6c3644,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-1b3b8aee0a6c3644
PAMPA:1678,GRP-d97d163137035811,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-d97d163137035811
PAMPA:1679,GRP-8b2a85ed0ff83499,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-8b2a85ed0ff83499
PAMPA:1680,GRP-084f42149f5c585a,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-084f42149f5c585a
PAMPA:1681,GRP-aff91c6bf2d171be,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-aff91c6bf2d171be
PAMPA:1682,GRP-3704f22caef55951,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-3704f22caef55951
PAMPA:1683,GRP-79ca227863fc1e5f,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-79ca227863fc1e5f
PAMPA:1684,GRP-f27bab9250684e63,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-f27bab9250684e63
PAMPA:1685,GRP-29c679a936d88a00,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-29c679a936d88a00
PAMPA:1686,GRP-d761719c298af998,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-d761719c298af998
PAMPA:1687,GRP-fe8943c3d13216f0,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-fe8943c3d13216f0
PAMPA:1688,GRP-1db0d9ebfa3d4347,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-1db0d9ebfa3d4347
PAMPA:1689,GRP-27d502ea762ad20b,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-27d502ea762ad20b
PAMPA:1690,GRP-7ab134a30b9878c6,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-7ab134a30b9878c6
PAMPA:1691,GRP-776608c7bc8d94e4,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-776608c7bc8d94e4
PAMPA:1692,GRP-1cf069faa2c4b5ea,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-1cf069faa2c4b5ea
PAMPA:1693,GRP-d36090022d2323c3,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-d36090022d2323c3
PAMPA:1694,GRP-70c431b8b0bccf9a,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-70c431b8b0bccf9a
PAMPA:1695,GRP-5701005faec66d63,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-5701005faec66d63
PAMPA:1696,GRP-9963a08c7de707af,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-9963a08c7de707af
PAMPA:1697,GRP-22d03a76581c2e45,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-22d03a76581c2e45
PAMPA:1698,GRP-adeb09bdd31083c9,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-adeb09bdd31083c9
PAMPA:1699,GRP-8a656737fb32b887,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-8a656737fb32b887
PAMPA:1700,GRP-97490b2ea7937485,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-97490b2ea7937485
PAMPA:1701,GRP-5c5a6b0169af7a69,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-5c5a6b0169af7a69
PAMPA:1702,GRP-9c4fd0359f495b48,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-9c4fd0359f495b48
PAMPA:1703,GRP-15b294c00698bcf4,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-15b294c00698bcf4
PAMPA:1704,GRP-58f30935bcc52d52,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-58f30935bcc52d52
PAMPA:1705,GRP-b940c9081bb41d20,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-b940c9081bb41d20
PAMPA:1706,GRP-2f51ebbc020cb07f,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-2f51ebbc020cb07f
PAMPA:1707,GRP-107ee5b0338a5feb,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-107ee5b0338a5feb
PAMPA:1708,GRP-803dab4f1e602d43,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-803dab4f1e602d43
PAMPA:1709,GRP-721f25377a23065a,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-721f25377a23065a
PAMPA:1710,GRP-bfb5eede588d90d1,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-bfb5eede588d90d1
PAMPA:1711,GRP-94be9fb76e749a52,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-94be9fb76e749a52
PAMPA:1712,GRP-0390d0b416b1cfab,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-0390d0b416b1cfab
PAMPA:1713,GRP-b90ec58b724d3931,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-b90ec58b724d3931
PAMPA:1714,GRP-54fc17255363cb28,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-54fc17255363cb28
PAMPA:1715,GRP-9d7f32d9596aaf20,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-9d7f32d9596aaf20
PAMPA:1716,GRP-a3e9267a47f52e46,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-a3e9267a47f52e46
PAMPA:1717,GRP-b2c00ee2bcabb072,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-b2c00ee2bcabb072
PAMPA:1718,GRP-550a16e1db08b1e4,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-550a16e1db08b1e4
PAMPA:1719,GRP-c0feeaf913e44ad4,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-c0feeaf913e44ad4
PAMPA:1720,GRP-a14f71c3681d4e79,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-a14f71c3681d4e79
PAMPA:1721,GRP-ab87339afc7e3db2,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-ab87339afc7e3db2
PAMPA:1722,GRP-ecbdd7b907cfe339,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-ecbdd7b907cfe339
PAMPA:1723,GRP-22225b162c0e7fcf,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-22225b162c0e7fcf
PAMPA:1724,GRP-d223076a555cb56d,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-d223076a555cb56d
PAMPA:1725,GRP-a75d459f665c77b1,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-a75d459f665c77b1
PAMPA:1726,GRP-23a61c94d87f4a5a,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-23a61c94d87f4a5a
PAMPA:1727,GRP-b9ba20ec64664469,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-b9ba20ec64664469
PAMPA:1728,GRP-37af6ad4b659ab09,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-37af6ad4b659ab09
PAMPA:1729,GRP-c5f9401d9a7288ef,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-c5f9401d9a7288ef
PAMPA:1730,GRP-5d73be0d677fbb17,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-5d73be0d677fbb17
PAMPA:1731,GRP-6ec90c3a28200df1,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-6ec90c3a28200df1
PAMPA:1732,GRP-8c7979d0ec931dfa,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-8c7979d0ec931dfa
PAMPA:1733,GRP-ee7b129a22158274,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-ee7b129a22158274
PAMPA:1734,GRP-3ed5e43bc17d22c9,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-3ed5e43bc17d22c9
PAMPA:1735,GRP-2d74cec0ca735cbe,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-2d74cec0ca735cbe
PAMPA:1736,GRP-25e96080dcf37e9f,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-25e96080dcf37e9f
PAMPA:1737,GRP-ed92419cf27b71c9,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-ed92419cf27b71c9
PAMPA:1738,GRP-fbc33f99ca3e57ad,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-fbc33f99ca3e57ad
PAMPA:1739,GRP-45d66c23109777f9,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-45d66c23109777f9
PAMPA:1740,GRP-0ea2e73c0ebeb556,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-0ea2e73c0ebeb556
PAMPA:1741,GRP-1e12fdb154503f73,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-1e12fdb154503f73
PAMPA:1742,GRP-2abfb2c811b06b9e,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-2abfb2c811b06b9e
PAMPA:1743,GRP-8b817c5d1d139239,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-8b817c5d1d139239
PAMPA:1744,GRP-6b6fcebbc1bf7824,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-6b6fcebbc1bf7824
PAMPA:1745,GRP-ebf8aa409abae191,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-ebf8aa409abae191
PAMPA:1746,GRP-3a63ad5fb85c1ad7,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-3a63ad5fb85c1ad7
PAMPA:1747,GRP-45c050e7329d400e,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-45c050e7329d400e
PAMPA:1748,GRP-cd3a0370daa2b653,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-cd3a0370daa2b653
PAMPA:1749,GRP-26735b5febce44d6,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-26735b5febce44d6
PAMPA:1750,GRP-63879fc3baab7730,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-63879fc3baab7730
PAMPA:1751,GRP-71389076d7955097,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-71389076d7955097
PAMPA:1752,GRP-a19cdbfedf83df91,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-a19cdbfedf83df91
PAMPA:1753,GRP-3eb736fc5c8cd3b9,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-3eb736fc5c8cd3b9
PAMPA:1754,GRP-c17cefa554bb546e,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-c17cefa554bb546e
PAMPA:1755,GRP-41b99de12cca8584,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-41b99de12cca8584
PAMPA:1756,GRP-7a6608e0f8d0cc78,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-7a6608e0f8d0cc78
PAMPA:1757,GRP-2615d2060699bfce,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-2615d2060699bfce
PAMPA:1758,GRP-2bfdc7d2e5cd7d70,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-2bfdc7d2e5cd7d70
PAMPA:1759,GRP-dc33bf30e0dde2a1,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-dc33bf30e0dde2a1
PAMPA:1760,GRP-c7dc840fe05412f1,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-c7dc840fe05412f1
PAMPA:1761,GRP-3fa88e59825ae80e,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-3fa88e59825ae80e
PAMPA:1762,GRP-2af68cd99e476314,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-2af68cd99e476314
PAMPA:1763,GRP-d97c17ab986d2aac,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-d97c17ab986d2aac
PAMPA:1764,GRP-2b63ffcaa25b3f3c,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-2b63ffcaa25b3f3c
PAMPA:1765,GRP-dcdae5832e6f2fb2,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-dcdae5832e6f2fb2
PAMPA:1766,GRP-7b7a823d56112417,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-7b7a823d56112417
PAMPA:1767,GRP-c7100d80620e1e79,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-c7100d80620e1e79
PAMPA:1768,GRP-ac85b5bae736b580,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-ac85b5bae736b580
PAMPA:1769,GRP-e8d2c1b43279976a,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-e8d2c1b43279976a
PAMPA:1770,GRP-f4410a680c70a94e,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-f4410a680c70a94e
PAMPA:1771,GRP-e61c644d5fdeef20,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-e61c644d5fdeef20
PAMPA:1772,GRP-b99a2ac65f8cb3ed,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-b99a2ac65f8cb3ed
PAMPA:1773,GRP-72ada3cf97d49d9a,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-72ada3cf97d49d9a
PAMPA:1774,GRP-9adc496c82422ac6,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-9adc496c82422ac6
PAMPA:1775,GRP-66b3fadaeb32c894,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-66b3fadaeb32c894
PAMPA:1776,GRP-bea693ac65e749d0,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-bea693ac65e749d0
PAMPA:1777,GRP-9fd1c91770bc45db,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-9fd1c91770bc45db
PAMPA:1778,GRP-af00faf4c56a600b,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-af00faf4c56a600b
PAMPA:1779,GRP-056821a4fe54c29c,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-056821a4fe54c29c
PAMPA:1780,GRP-400247b4b92fa930,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-400247b4b92fa930
PAMPA:1781,GRP-6ae6a482115a6582,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-6ae6a482115a6582
PAMPA:1782,GRP-f6cd47f7a0419b6a,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-f6cd47f7a0419b6a
PAMPA:1783,GRP-115d840e8cb15011,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-115d840e8cb15011
PAMPA:1784,GRP-9ef605f9c9f15ab5,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-9ef605f9c9f15ab5
PAMPA:1785,GRP-2a6bc45d082bc47f,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-2a6bc45d082bc47f
PAMPA:1786,GRP-e4c43945a6eff4a2,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-e4c43945a6eff4a2
PAMPA:1787,GRP-ff8ff1b200a80376,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-ff8ff1b200a80376
PAMPA:1788,GRP-ef30692d22da2413,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-ef30692d22da2413
PAMPA:1789,GRP-7d475edfc7e3e018,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-7d475edfc7e3e018
PAMPA:1790,GRP-cce159f101583e33,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-cce159f101583e33
PAMPA:1791,GRP-c5729bf76c2ca203,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-c5729bf76c2ca203
PAMPA:1792,GRP-d46297e1a4cc052f,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-d46297e1a4cc052f
PAMPA:1793,GRP-4e3f3ebb00173be7,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-4e3f3ebb00173be7
PAMPA:1794,GRP-32b646c9134ebf31,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-32b646c9134ebf31
PAMPA:1795,GRP-1559d803865ab3cf,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-1559d803865ab3cf
PAMPA:1796,GRP-6e9d38878c90aa9d,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-6e9d38878c90aa9d
PAMPA:1797,GRP-642e6a296315fbc2,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-642e6a296315fbc2
PAMPA:1798,GRP-9bfebc7e137a0ac0,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-9bfebc7e137a0ac0
PAMPA:1799,GRP-a0ab2e90a0a48835,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-a0ab2e90a0a48835
PAMPA:1800,GRP-ad188e7db0f58850,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-ad188e7db0f58850
PAMPA:1801,GRP-60b874256691e90c,2016_Furukawa,2016,1.0,True,excluded,irrecoverably_censored_or_missing_label,
PAMPA:1802,GRP-298e93130f84cb5e,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-298e93130f84cb5e
PAMPA:1803,GRP-9826bc560a311b83,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-9826bc560a311b83
PAMPA:1804,GRP-42355c8d90c78c45,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-42355c8d90c78c45
PAMPA:1805,GRP-b3b6b5be7dcea9fe,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-b3b6b5be7dcea9fe
PAMPA:1806,GRP-1a36a5261620f36e,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-1a36a5261620f36e
PAMPA:1807,GRP-14c5b4c172902c1c,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-14c5b4c172902c1c
PAMPA:1808,GRP-c7b8b31aad10886a,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-c7b8b31aad10886a
PAMPA:1809,GRP-5161e06566d806cc,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-5161e06566d806cc
PAMPA:1810,GRP-afa6cede9beb7144,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-afa6cede9beb7144
PAMPA:1811,GRP-099ee237d0e34a84,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-099ee237d0e34a84
PAMPA:1812,GRP-c6f296aa8a390041,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-c6f296aa8a390041
PAMPA:1813,GRP-74203d4c94985aa5,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-74203d4c94985aa5
PAMPA:1814,GRP-7a63d4541d22fee7,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-7a63d4541d22fee7
PAMPA:1815,GRP-7b8cb0844432995e,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-7b8cb0844432995e
PAMPA:1816,GRP-a5960fc5b929559a,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-a5960fc5b929559a
PAMPA:1817,GRP-902c508d311d035a,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-902c508d311d035a
PAMPA:1818,GRP-d274bb16a7e85226,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-d274bb16a7e85226
PAMPA:1819,GRP-45677fe1816a7014,2016_Furukawa,2016,1.0,False,included,compatible_uncensored_replicate,SSCP-45677fe1816a7014
